time_hour,origin,wind_dir,wind_speed,wind_gust,visib,min_wind_dev,wind_magnitude
2017-01-01T08:00:00Z,EWR,200,17.261699999999998,19.86441912599999,10,20,345.2339999999999
2017-01-01T09:00:00Z,EWR,220,16.11092,18.5401245176,10,0,0
2017-01-01T10:00:00Z,EWR,190,11.5078,13.242946083999998,10,30,345.234
2017-01-01T11:00:00Z,EWR,190,8.05546,9.2700622588,10,30,241.6638
2017-01-01T12:00:00Z,EWR,220,9.20624,10.594356867199998,10,0,0
2017-01-01T13:00:00Z,EWR,220,11.5078,13.242946083999998,10,0,0
2017-01-01T14:00:00Z,EWR,240,11.5078,13.242946083999998,10,20,230.156
2017-01-01T15:00:00Z,EWR,230,9.20624,10.594356867199998,10,10,92.0624
2017-01-01T16:00:00Z,EWR,230,8.05546,9.2700622588,10,10,80.5546
2017-01-01T17:00:00Z,EWR,230,8.05546,9.2700622588,10,10,80.5546
2017-01-01T18:00:00Z,EWR,220,11.5078,13.242946083999998,10,0,0
2017-01-01T19:00:00Z,EWR,220,9.20624,10.594356867199998,10,0,0
2017-01-01T20:00:00Z,EWR,230,12.65858,14.567240692399997,10,10,126.5858
2017-01-01T21:00:00Z,EWR,230,10.35702,11.918651475599995,10,10,103.5702
2017-01-01T22:00:00Z,EWR,240,11.5078,13.242946083999998,10,20,230.156
2017-01-02T00:00:00Z,EWR,270,16.11092,18.5401245176,10,20,322.2184
2017-01-02T01:00:00Z,EWR,350,10.35702,11.918651475599995,10,50,517.851
2017-01-02T02:00:00Z,EWR,310,10.35702,11.918651475599995,10,20,207.1404
2017-01-02T03:00:00Z,EWR,310,13.809359999999998,15.891535300799996,10,20,276.18719999999996
2017-01-02T04:00:00Z,EWR,320,11.5078,13.242946083999998,10,30,345.234
2017-01-02T05:00:00Z,EWR,320,9.20624,10.594356867199998,10,30,276.18719999999996
2017-01-02T06:00:00Z,EWR,320,6.904679999999999,7.945767650399998,10,30,207.14039999999997
2017-01-02T07:00:00Z,EWR,340,8.05546,9.2700622588,10,50,402.773
2017-01-02T08:00:00Z,EWR,20,3.4523399999999995,3.972883825199999,10,20,69.04679999999999
2017-01-02T09:00:00Z,EWR,50,4.60312,5.297178433599999,10,10,46.0312
2017-01-02T10:00:00Z,EWR,30,4.60312,5.297178433599999,10,10,46.0312
2017-01-02T11:00:00Z,EWR,10,4.60312,5.297178433599999,10,30,138.09359999999998
2017-01-02T12:00:00Z,EWR,20,10.35702,11.918651475599995,10,20,207.1404
2017-01-02T13:00:00Z,EWR,20,3.4523399999999995,3.972883825199999,10,20,69.04679999999999
2017-01-02T14:00:00Z,EWR,20,5.7539,6.621473041999999,10,20,115.078
2017-01-02T15:00:00Z,EWR,30,3.4523399999999995,3.972883825199999,10,10,34.523399999999995
2017-01-02T16:00:00Z,EWR,30,8.05546,9.2700622588,10,10,80.5546
2017-01-02T17:00:00Z,EWR,10,5.7539,6.621473041999999,10,30,172.617
2017-01-02T18:00:00Z,EWR,10,6.904679999999999,7.945767650399998,10,30,207.14039999999997
2017-01-02T19:00:00Z,EWR,20,5.7539,6.621473041999999,10,20,115.078
2017-01-02T20:00:00Z,EWR,20,6.904679999999999,7.945767650399998,10,20,138.09359999999998
2017-01-02T21:00:00Z,EWR,20,9.20624,10.594356867199998,9,20,184.1248
2017-01-02T22:00:00Z,EWR,20,9.20624,10.594356867199998,10,20,184.1248
2017-01-02T23:00:00Z,EWR,20,10.35702,11.918651475599995,10,20,207.1404
2017-01-03T00:00:00Z,EWR,30,5.7539,6.621473041999999,9,10,57.539
2017-01-03T01:00:00Z,EWR,70,8.05546,9.2700622588,8,30,241.6638
2017-01-03T02:00:00Z,EWR,60,6.904679999999999,7.945767650399998,8,20,138.09359999999998
2017-01-03T03:00:00Z,EWR,30,9.20624,10.594356867199998,5,10,92.0624
2017-01-03T04:00:00Z,EWR,30,9.20624,10.594356867199998,5,10,92.0624
2017-01-03T05:00:00Z,EWR,40,11.5078,13.242946083999998,2.5,0,0
2017-01-03T06:00:00Z,EWR,40,6.904679999999999,7.945767650399998,4,0,0
2017-01-03T07:00:00Z,EWR,30,10.35702,11.918651475599995,3,10,103.5702
2017-01-03T08:00:00Z,EWR,20,11.5078,13.242946083999998,3,20,230.156
2017-01-03T09:00:00Z,EWR,20,11.5078,13.242946083999998,4,20,230.156
2017-01-03T10:00:00Z,EWR,40,11.5078,13.242946083999998,6,0,0
2017-01-03T11:00:00Z,EWR,45,14.96014,17.215829909199996,6,5,74.8007
2017-01-03T12:00:00Z,EWR,30,12.65858,14.567240692399997,2.5,10,126.5858
2017-01-03T13:00:00Z,EWR,40,12.65858,14.567240692399997,3,0,0
2017-01-03T14:00:00Z,EWR,30,11.5078,13.242946083999998,5,10,115.078
2017-01-03T15:00:00Z,EWR,30,11.5078,13.242946083999998,4,10,115.078
2017-01-03T16:00:00Z,EWR,20,10.35702,11.918651475599995,3,20,207.1404
2017-01-03T17:00:00Z,EWR,20,12.65858,14.567240692399997,3,20,253.1716
2017-01-03T18:00:00Z,EWR,30,11.5078,13.242946083999998,3,10,115.078
2017-01-03T19:00:00Z,EWR,30,14.96014,17.215829909199996,4,10,149.6014
2017-01-03T20:00:00Z,EWR,40,13.809359999999998,15.891535300799996,4,0,0
2017-01-03T21:00:00Z,EWR,40,19.56326,22.5130083428,4,0,0
2017-01-03T22:00:00Z,EWR,30,13.809359999999998,15.891535300799996,1.5,10,138.09359999999998
2017-01-03T23:00:00Z,EWR,40,11.5078,13.242946083999998,2.5,0,0
2017-01-04T00:00:00Z,EWR,30,13.809359999999998,15.891535300799996,2,10,138.09359999999998
2017-01-04T01:00:00Z,EWR,30,12.65858,14.567240692399997,4,10,126.5858
2017-01-04T02:00:00Z,EWR,40,12.65858,14.567240692399997,3,0,0
2017-01-04T03:00:00Z,EWR,30,13.809359999999998,15.891535300799996,7,10,138.09359999999998
2017-01-04T04:00:00Z,EWR,40,13.809359999999998,15.891535300799996,1.75,0,0
2017-01-04T05:00:00Z,EWR,30,13.809359999999998,15.891535300799996,1.5,10,138.09359999999998
2017-01-04T06:00:00Z,EWR,30,13.809359999999998,15.891535300799996,10,10,138.09359999999998
2017-01-04T07:00:00Z,EWR,30,14.96014,17.215829909199996,2,10,149.6014
2017-01-04T08:00:00Z,EWR,10,10.35702,11.918651475599995,2,30,310.7106
2017-01-04T09:00:00Z,EWR,20,12.65858,14.567240692399997,2.5,20,253.1716
2017-01-04T10:00:00Z,EWR,10,8.05546,9.2700622588,2.5,30,241.6638
2017-01-04T11:00:00Z,EWR,330,9.20624,10.594356867199998,3,40,368.2496
2017-01-04T12:00:00Z,EWR,330,6.904679999999999,7.945767650399998,6,40,276.18719999999996
2017-01-04T13:00:00Z,EWR,270,6.904679999999999,7.945767650399998,8,20,138.09359999999998
2017-01-04T14:00:00Z,EWR,290,6.904679999999999,7.945767650399998,9,0,0
2017-01-04T15:00:00Z,EWR,260,5.7539,6.621473041999999,10,30,172.617
2017-01-04T16:00:00Z,EWR,250,6.904679999999999,7.945767650399998,10,30,207.14039999999997
2017-01-04T17:00:00Z,EWR,230,12.65858,14.567240692399997,10,10,126.5858
2017-01-04T18:00:00Z,EWR,230,6.904679999999999,7.945767650399998,10,10,69.04679999999999
2017-01-04T19:00:00Z,EWR,220,9.20624,10.594356867199998,8,0,0
2017-01-04T20:00:00Z,EWR,230,9.20624,10.594356867199998,6,10,92.0624
2017-01-04T21:00:00Z,EWR,230,10.35702,11.918651475599995,6,10,103.5702
2017-01-04T22:00:00Z,EWR,230,12.65858,14.567240692399997,7,10,126.5858
2017-01-04T23:00:00Z,EWR,260,10.35702,11.918651475599995,10,30,310.7106
2017-01-05T00:00:00Z,EWR,230,11.5078,13.242946083999998,10,10,115.078
2017-01-05T01:00:00Z,EWR,250,13.809359999999998,15.891535300799996,10,30,414.28079999999994
2017-01-05T02:00:00Z,EWR,250,10.35702,11.918651475599995,10,30,310.7106
2017-01-05T03:00:00Z,EWR,270,21.86482,25.161597559599997,10,20,437.29640000000006
2017-01-05T04:00:00Z,EWR,260,18.41248,21.188713734399997,10,30,552.3743999999999
2017-01-05T05:00:00Z,EWR,270,23.0156,26.485892167999996,10,20,460.312
2017-01-05T06:00:00Z,EWR,270,19.56326,22.5130083428,10,20,391.2652
2017-01-05T07:00:00Z,EWR,250,16.11092,18.5401245176,10,30,483.3276
2017-01-05T08:00:00Z,EWR,260,17.261699999999998,19.86441912599999,10,30,517.8509999999999
2017-01-05T09:00:00Z,EWR,260,20.714039999999997,23.837302951199995,10,30,621.4211999999999
2017-01-05T10:00:00Z,EWR,250,24.166379999999997,27.810186776399995,10,30,724.9913999999999
2017-01-05T11:00:00Z,EWR,260,23.0156,26.485892167999996,10,30,690.468
2017-01-05T12:00:00Z,EWR,260,21.86482,25.161597559599997,10,30,655.9446
2017-01-05T13:00:00Z,EWR,260,20.714039999999997,23.837302951199995,10,30,621.4211999999999
2017-01-05T14:00:00Z,EWR,260,16.11092,18.5401245176,10,30,483.3276
2017-01-05T15:00:00Z,EWR,260,17.261699999999998,19.86441912599999,10,30,517.8509999999999
2017-01-05T16:00:00Z,EWR,260,18.41248,21.188713734399997,10,30,552.3743999999999
2017-01-05T17:00:00Z,EWR,250,16.11092,18.5401245176,10,30,483.3276
2017-01-05T18:00:00Z,EWR,250,14.96014,17.215829909199996,10,30,448.80420000000004
2017-01-05T19:00:00Z,EWR,240,13.809359999999998,15.891535300799996,10,20,276.18719999999996
2017-01-05T20:00:00Z,EWR,240,10.35702,11.918651475599995,10,20,207.1404
2017-01-05T21:00:00Z,EWR,270,11.5078,13.242946083999998,10,20,230.156
2017-01-05T22:00:00Z,EWR,250,16.11092,18.5401245176,10,30,483.3276
2017-01-05T23:00:00Z,EWR,270,19.56326,22.5130083428,10,20,391.2652
2017-01-06T00:00:00Z,EWR,270,13.809359999999998,15.891535300799996,10,20,276.18719999999996
2017-01-06T01:00:00Z,EWR,280,11.5078,13.242946083999998,10,10,115.078
2017-01-06T02:00:00Z,EWR,260,14.96014,17.215829909199996,10,30,448.80420000000004
2017-01-06T03:00:00Z,EWR,260,13.809359999999998,15.891535300799996,10,30,414.28079999999994
2017-01-06T04:00:00Z,EWR,250,10.35702,11.918651475599995,10,30,310.7106
2017-01-06T05:00:00Z,EWR,230,10.35702,11.918651475599995,10,10,103.5702
2017-01-06T06:00:00Z,EWR,240,9.20624,10.594356867199998,10,20,184.1248
2017-01-06T07:00:00Z,EWR,230,8.05546,9.2700622588,10,10,80.5546
2017-01-06T08:00:00Z,EWR,220,8.05546,9.2700622588,10,0,0
2017-01-06T09:00:00Z,EWR,240,10.35702,11.918651475599995,10,20,207.1404
2017-01-06T10:00:00Z,EWR,240,10.35702,11.918651475599995,10,20,207.1404
2017-01-06T11:00:00Z,EWR,260,9.20624,10.594356867199998,10,30,276.18719999999996
2017-01-06T12:00:00Z,EWR,220,8.05546,9.2700622588,10,0,0
2017-01-06T13:00:00Z,EWR,210,9.20624,10.594356867199998,9,10,92.0624
2017-01-06T14:00:00Z,EWR,280,5.7539,6.621473041999999,1.5,10,57.539
2017-01-06T15:00:00Z,EWR,310,4.60312,5.297178433599999,1.5,20,92.0624
2017-01-06T16:00:00Z,EWR,0,0,0,2.5,40,0
2017-01-06T17:00:00Z,EWR,20,3.4523399999999995,3.972883825199999,8,20,69.04679999999999
2017-01-06T18:00:00Z,EWR,360,6.904679999999999,7.945767650399998,6,40,276.18719999999996
2017-01-06T19:00:00Z,EWR,360,9.20624,10.594356867199998,10,40,368.2496
2017-01-06T20:00:00Z,EWR,360,10.35702,11.918651475599995,6,40,414.2808
2017-01-06T21:00:00Z,EWR,10,6.904679999999999,7.945767650399998,9,30,207.14039999999997
2017-01-06T22:00:00Z,EWR,340,9.20624,10.594356867199998,10,50,460.31199999999995
2017-01-06T23:00:00Z,EWR,310,9.20624,10.594356867199998,10,20,184.1248
2017-01-07T00:00:00Z,EWR,320,10.35702,11.918651475599995,10,30,310.7106
2017-01-07T01:00:00Z,EWR,320,8.05546,9.2700622588,10,30,241.6638
2017-01-07T02:00:00Z,EWR,300,10.35702,11.918651475599995,10,10,103.5702
2017-01-07T03:00:00Z,EWR,310,12.65858,14.567240692399997,10,20,253.1716
2017-01-07T04:00:00Z,EWR,280,14.96014,17.215829909199996,10,10,149.6014
2017-01-07T05:00:00Z,EWR,310,9.20624,10.594356867199998,10,20,184.1248
2017-01-07T06:00:00Z,EWR,320,10.35702,11.918651475599995,10,30,310.7106
2017-01-07T07:00:00Z,EWR,320,10.35702,11.918651475599995,10,30,310.7106
2017-01-07T08:00:00Z,EWR,320,12.65858,14.567240692399997,10,30,379.7574
2017-01-07T09:00:00Z,EWR,340,12.65858,14.567240692399997,10,50,632.9290000000001
2017-01-07T10:00:00Z,EWR,330,11.5078,13.242946083999998,10,40,460.312
2017-01-07T11:00:00Z,EWR,350,9.20624,10.594356867199998,10,50,460.31199999999995
2017-01-07T12:00:00Z,EWR,340,14.96014,17.215829909199996,10,50,748.0070000000001
2017-01-07T13:00:00Z,EWR,360,11.5078,13.242946083999998,10,40,460.312
2017-01-07T14:00:00Z,EWR,350,13.809359999999998,15.891535300799996,10,50,690.4679999999998
2017-01-07T15:00:00Z,EWR,10,10.35702,11.918651475599995,10,30,310.7106
2017-01-07T16:00:00Z,EWR,10,9.20624,10.594356867199998,10,30,276.18719999999996
2017-01-07T17:00:00Z,EWR,20,10.35702,11.918651475599995,10,20,207.1404
2017-01-07T18:00:00Z,EWR,20,12.65858,14.567240692399997,10,20,253.1716
2017-01-07T19:00:00Z,EWR,20,13.809359999999998,15.891535300799996,10,20,276.18719999999996
2017-01-07T20:00:00Z,EWR,10,11.5078,13.242946083999998,10,30,345.234
2017-01-07T21:00:00Z,EWR,25,12.083189999999998,13.905093388199996,10,15,181.24784999999997
2017-01-07T22:00:00Z,EWR,40,13.809359999999998,15.891535300799996,8,0,0
2017-01-07T23:00:00Z,EWR,10,12.65858,14.567240692399997,1.25,30,379.7574
2017-01-08T00:00:00Z,EWR,10,12.65858,14.567240692399997,0.5,30,379.7574
2017-01-08T01:00:00Z,EWR,360,12.65858,14.567240692399997,0.75,40,506.3432
2017-01-08T02:00:00Z,EWR,350,12.65858,14.567240692399997,0.75,50,632.9290000000001
2017-01-08T03:00:00Z,EWR,350,17.261699999999998,19.86441912599999,0.75,50,863.0849999999999
2017-01-08T04:00:00Z,EWR,350,13.809359999999998,15.891535300799996,0.5,50,690.4679999999998
2017-01-08T05:00:00Z,EWR,330,14.96014,17.215829909199996,0.75,40,598.4056
2017-01-08T06:00:00Z,EWR,350,16.11092,18.5401245176,1.25,50,805.546
2017-01-08T07:00:00Z,EWR,350,17.261699999999998,19.86441912599999,1.25,50,863.0849999999999
2017-01-08T08:00:00Z,EWR,340,16.11092,18.5401245176,1.5,50,805.546
2017-01-08T09:00:00Z,EWR,340,13.809359999999998,15.891535300799996,2,50,690.4679999999998
2017-01-08T10:00:00Z,EWR,320,11.5078,13.242946083999998,5,30,345.234
2017-01-08T11:00:00Z,EWR,330,13.809359999999998,15.891535300799996,10,40,552.3743999999999
2017-01-08T12:00:00Z,EWR,320,10.35702,11.918651475599995,10,30,310.7106
2017-01-08T13:00:00Z,EWR,310,12.65858,14.567240692399997,10,20,253.1716
2017-01-08T14:00:00Z,EWR,310,11.5078,13.242946083999998,10,20,230.156
2017-01-08T15:00:00Z,EWR,300,8.05546,9.2700622588,10,10,80.5546
2017-01-08T16:00:00Z,EWR,310,9.20624,10.594356867199998,10,20,184.1248
2017-01-08T17:00:00Z,EWR,300,11.5078,13.242946083999998,10,10,115.078
2017-01-08T18:00:00Z,EWR,290,5.7539,6.621473041999999,10,0,0
2017-01-08T19:00:00Z,EWR,270,10.35702,11.918651475599995,10,20,207.1404
2017-01-08T20:00:00Z,EWR,260,10.35702,11.918651475599995,10,30,310.7106
2017-01-08T21:00:00Z,EWR,270,14.96014,17.215829909199996,10,20,299.2028
2017-01-08T22:00:00Z,EWR,280,19.56326,22.5130083428,10,10,195.6326
2017-01-08T23:00:00Z,EWR,280,17.261699999999998,19.86441912599999,10,10,172.61699999999996
2017-01-09T00:00:00Z,EWR,280,18.41248,21.188713734399997,10,10,184.1248
2017-01-09T02:00:00Z,EWR,280,24.166379999999997,27.810186776399995,10,10,241.66379999999998
2017-01-09T03:00:00Z,EWR,300,18.41248,21.188713734399997,10,10,184.1248
2017-01-09T04:00:00Z,EWR,290,16.11092,18.5401245176,10,0,0
2017-01-09T05:00:00Z,EWR,280,19.56326,22.5130083428,10,10,195.6326
2017-01-09T07:00:00Z,EWR,280,17.261699999999998,19.86441912599999,10,10,172.61699999999996
2017-01-09T08:00:00Z,EWR,280,12.65858,14.567240692399997,10,10,126.5858
2017-01-09T09:00:00Z,EWR,310,11.5078,13.242946083999998,10,20,230.156
2017-01-09T11:00:00Z,EWR,290,12.65858,14.567240692399997,10,0,0
2017-01-09T12:00:00Z,EWR,300,12.65858,14.567240692399997,10,10,126.5858
2017-01-09T13:00:00Z,EWR,300,10.35702,11.918651475599995,10,10,103.5702
2017-01-09T14:00:00Z,EWR,280,11.5078,13.242946083999998,10,10,115.078
2017-01-09T15:00:00Z,EWR,290,6.904679999999999,7.945767650399998,10,0,0
2017-01-09T16:00:00Z,EWR,280,9.20624,10.594356867199998,10,10,92.0624
2017-01-09T17:00:00Z,EWR,280,9.20624,10.594356867199998,10,10,92.0624
2017-01-09T18:00:00Z,EWR,250,6.904679999999999,7.945767650399998,10,30,207.14039999999997
2017-01-09T19:00:00Z,EWR,250,4.60312,5.297178433599999,10,30,138.09359999999998
2017-01-09T20:00:00Z,EWR,260,6.904679999999999,7.945767650399998,10,30,207.14039999999997
2017-01-09T21:00:00Z,EWR,250,5.7539,6.621473041999999,10,30,172.617
2017-01-09T22:00:00Z,EWR,270,5.7539,6.621473041999999,10,20,115.078
2017-01-09T23:00:00Z,EWR,250,6.904679999999999,7.945767650399998,10,30,207.14039999999997
2017-01-10T00:00:00Z,EWR,240,3.4523399999999995,3.972883825199999,10,20,69.04679999999999
2017-01-10T01:00:00Z,EWR,200,4.60312,5.297178433599999,10,20,92.0624
2017-01-10T02:00:00Z,EWR,240,5.7539,6.621473041999999,10,20,115.078
2017-01-10T03:00:00Z,EWR,220,6.904679999999999,7.945767650399998,10,0,0
2017-01-10T04:00:00Z,EWR,220,4.60312,5.297178433599999,10,0,0
2017-01-10T05:00:00Z,EWR,180,9.20624,10.594356867199998,10,40,368.2496
2017-01-10T06:00:00Z,EWR,190,8.05546,9.2700622588,10,30,241.6638
2017-01-10T07:00:00Z,EWR,180,10.35702,11.918651475599995,10,40,414.2808
2017-01-10T08:00:00Z,EWR,190,5.7539,6.621473041999999,10,30,172.617
2017-01-10T09:00:00Z,EWR,210,5.7539,6.621473041999999,10,10,57.539
2017-01-10T10:00:00Z,EWR,200,11.5078,13.242946083999998,10,20,230.156
2017-01-10T11:00:00Z,EWR,200,6.904679999999999,7.945767650399998,10,20,138.09359999999998
2017-01-10T12:00:00Z,EWR,200,4.60312,5.297178433599999,10,20,92.0624
2017-01-10T13:00:00Z,EWR,220,9.20624,10.594356867199998,10,0,0
2017-01-10T14:00:00Z,EWR,210,9.20624,10.594356867199998,10,10,92.0624
2017-01-10T15:00:00Z,EWR,200,3.4523399999999995,3.972883825199999,10,20,69.04679999999999
2017-01-10T16:00:00Z,EWR,0,0,0,10,40,0
2017-01-10T17:00:00Z,EWR,0,0,0,10,40,0
2017-01-10T18:00:00Z,EWR,0,0,0,10,40,0
2017-01-10T19:00:00Z,EWR,0,0,0,10,40,0
2017-01-10T20:00:00Z,EWR,0,0,0,10,40,0
2017-01-10T21:00:00Z,EWR,0,0,0,10,40,0
2017-01-10T22:00:00Z,EWR,0,0,0,10,40,0
2017-01-10T23:00:00Z,EWR,160,5.7539,6.621473041999999,10,50,287.695
2017-01-11T00:00:00Z,EWR,160,5.7539,6.621473041999999,10,50,287.695
2017-01-11T01:00:00Z,EWR,200,8.05546,9.2700622588,10,20,161.1092
2017-01-11T02:00:00Z,EWR,160,3.4523399999999995,3.972883825199999,10,50,172.61699999999996
2017-01-11T03:00:00Z,EWR,150,6.904679999999999,7.945767650399998,10,40,276.18719999999996
2017-01-11T04:00:00Z,EWR,0,0,0,10,40,0
2017-01-11T05:00:00Z,EWR,140,5.7539,6.621473041999999,10,30,172.617
2017-01-11T06:00:00Z,EWR,150,4.60312,5.297178433599999,10,40,184.1248
2017-01-11T07:00:00Z,EWR,140,4.60312,5.297178433599999,10,30,138.09359999999998
2017-01-11T08:00:00Z,EWR,160,5.7539,6.621473041999999,10,50,287.695
2017-01-11T09:00:00Z,EWR,160,6.904679999999999,7.945767650399998,9,50,345.2339999999999
2017-01-11T10:00:00Z,EWR,170,5.7539,6.621473041999999,10,50,287.695
2017-01-11T11:00:00Z,EWR,170,9.20624,10.594356867199998,10,50,460.31199999999995
2017-01-11T12:00:00Z,EWR,170,11.5078,13.242946083999998,10,50,575.39
2017-01-11T13:00:00Z,EWR,180,8.05546,9.2700622588,10,40,322.2184
2017-01-11T14:00:00Z,EWR,240,8.05546,9.2700622588,10,20,161.1092
2017-01-11T15:00:00Z,EWR,190,10.35702,11.918651475599995,4,30,310.7106
2017-01-11T16:00:00Z,EWR,190,8.05546,9.2700622588,4,30,241.6638
2017-01-11T17:00:00Z,EWR,215,19.56326,22.513008342799996,8,5,97.8163
2017-01-11T18:00:00Z,EWR,230,18.41248,21.188713734399997,10,10,184.1248
2017-01-11T19:00:00Z,EWR,230,13.809359999999998,15.891535300799996,10,10,138.09359999999998
2017-01-11T20:00:00Z,EWR,230,16.11092,18.5401245176,10,10,161.1092
2017-01-11T21:00:00Z,EWR,220,10.35702,11.918651475599995,10,0,0
2017-01-11T22:00:00Z,EWR,230,9.20624,10.594356867199998,10,10,92.0624
2017-01-11T23:00:00Z,EWR,230,13.809359999999998,15.891535300799996,10,10,138.09359999999998
2017-01-12T00:00:00Z,EWR,230,11.5078,13.242946083999998,10,10,115.078
2017-01-12T01:00:00Z,EWR,220,6.904679999999999,7.945767650399998,10,0,0
2017-01-12T02:00:00Z,EWR,220,12.65858,14.567240692399997,10,0,0
2017-01-12T03:00:00Z,EWR,290,5.7539,6.621473041999999,10,0,0
2017-01-12T04:00:00Z,EWR,210,5.7539,6.621473041999999,10,10,57.539
2017-01-12T05:00:00Z,EWR,160,3.4523399999999995,3.972883825199999,10,50,172.61699999999996
2017-01-12T06:00:00Z,EWR,150,8.05546,9.2700622588,10,40,322.2184
2017-01-12T07:00:00Z,EWR,0,0,0,10,40,0
2017-01-12T08:00:00Z,EWR,150,6.904679999999999,7.945767650399998,10,40,276.18719999999996
2017-01-12T09:00:00Z,EWR,200,3.4523399999999995,3.972883825199999,10,20,69.04679999999999
2017-01-12T10:00:00Z,EWR,210,4.60312,5.297178433599999,10,10,46.0312
2017-01-12T11:00:00Z,EWR,110,3.4523399999999995,3.972883825199999,4,0,0
2017-01-12T12:00:00Z,EWR,180,3.4523399999999995,3.972883825199999,4,40,138.09359999999998
2017-01-12T13:00:00Z,EWR,180,6.904679999999999,7.945767650399998,4,40,276.18719999999996
2017-01-12T14:00:00Z,EWR,200,11.5078,13.242946083999998,5,20,230.156
2017-01-12T15:00:00Z,EWR,210,9.20624,10.594356867199998,5,10,92.0624
2017-01-12T16:00:00Z,EWR,210,8.05546,9.2700622588,8,10,80.5546
2017-01-12T17:00:00Z,EWR,200,9.20624,10.594356867199998,9,20,184.1248
2017-01-12T18:00:00Z,EWR,200,14.96014,17.215829909199996,10,20,299.2028
2017-01-12T19:00:00Z,EWR,200,14.96014,17.215829909199996,10,20,299.2028
2017-01-12T20:00:00Z,EWR,210,13.809359999999998,15.891535300799996,10,10,138.09359999999998
2017-01-12T21:00:00Z,EWR,210,11.5078,13.242946083999998,10,10,115.078
2017-01-12T22:00:00Z,EWR,210,11.5078,13.242946083999998,10,10,115.078
2017-01-12T23:00:00Z,EWR,200,12.65858,14.567240692399997,10,20,253.1716
2017-01-13T00:00:00Z,EWR,220,18.41248,21.188713734399997,10,0,0
2017-01-13T01:00:00Z,EWR,210,10.35702,11.918651475599997,10,10,103.5702
2017-01-13T02:00:00Z,EWR,220,16.11092,18.5401245176,10,0,0
2017-01-13T03:00:00Z,EWR,10,9.78163,11.2565041714,10,30,293.4489
2017-01-13T04:00:00Z,EWR,220,16.11092,18.5401245176,10,0,0
2017-01-13T05:00:00Z,EWR,220,14.96014,17.215829909199996,10,0,0
2017-01-13T06:00:00Z,EWR,210,12.65858,14.567240692399997,10,10,126.5858
2017-01-13T07:00:00Z,EWR,220,14.96014,17.215829909199996,10,0,0
2017-01-13T08:00:00Z,EWR,220,14.96014,17.215829909199996,10,0,0
2017-01-13T09:00:00Z,EWR,250,10.35702,11.918651475599995,10,30,310.7106
2017-01-13T10:00:00Z,EWR,220,9.20624,10.594356867199998,10,0,0
2017-01-13T11:00:00Z,EWR,230,12.65858,14.567240692399997,10,10,126.5858
2017-01-13T12:00:00Z,EWR,220,16.11092,18.5401245176,10,0,0
2017-01-13T13:00:00Z,EWR,250,10.35702,11.918651475599995,10,30,310.7106
2017-01-13T14:00:00Z,EWR,240,10.35702,11.918651475599995,10,20,207.1404
2017-01-13T15:00:00Z,EWR,240,9.20624,10.594356867199998,10,20,184.1248
2017-01-13T16:00:00Z,EWR,260,12.65858,14.567240692399997,10,30,379.7574
2017-01-13T17:00:00Z,EWR,250,11.5078,13.242946083999998,10,30,345.234
2017-01-13T18:00:00Z,EWR,280,5.7539,6.621473041999999,10,10,57.539
2017-01-13T19:00:00Z,EWR,330,12.65858,14.567240692399997,10,40,506.3432
2017-01-13T20:00:00Z,EWR,310,11.5078,13.242946083999998,10,20,230.156
2017-01-13T21:00:00Z,EWR,310,10.35702,11.918651475599995,10,20,207.1404
2017-01-13T22:00:00Z,EWR,340,12.65858,14.567240692399997,10,50,632.9290000000001
2017-01-13T23:00:00Z,EWR,340,23.0156,26.485892167999996,10,50,1150.78
2017-01-14T00:00:00Z,EWR,310,13.809359999999998,15.891535300799996,10,20,276.18719999999996
2017-01-14T01:00:00Z,EWR,320,18.41248,21.188713734399997,10,30,552.3743999999999
2017-01-14T02:00:00Z,EWR,330,20.714039999999997,23.837302951199995,9,40,828.5615999999999
2017-01-14T03:00:00Z,EWR,320,17.261699999999998,19.86441912599999,10,30,517.8509999999999
2017-01-14T04:00:00Z,EWR,330,18.41248,21.188713734399997,10,40,736.4992
2017-01-14T05:00:00Z,EWR,340,14.96014,17.215829909199996,10,50,748.0070000000001
2017-01-14T06:00:00Z,EWR,340,16.11092,18.5401245176,10,50,805.546
2017-01-14T07:00:00Z,EWR,320,12.65858,14.567240692399997,10,30,379.7574
2017-01-14T08:00:00Z,EWR,350,19.56326,22.5130083428,10,50,978.163
2017-01-14T09:00:00Z,EWR,330,17.261699999999998,19.86441912599999,10,40,690.4679999999998
2017-01-14T10:00:00Z,EWR,330,14.96014,17.215829909199996,10,40,598.4056
2017-01-14T11:00:00Z,EWR,340,18.41248,21.188713734399997,10,50,920.6239999999999
2017-01-14T12:00:00Z,EWR,360,10.35702,11.918651475599995,10,40,414.2808
2017-01-14T13:00:00Z,EWR,340,10.35702,11.918651475599995,10,50,517.851
2017-01-14T14:00:00Z,EWR,330,10.35702,11.918651475599995,10,40,414.2808
2017-01-14T15:00:00Z,EWR,350,9.20624,10.594356867199998,10,50,460.31199999999995
2017-01-14T16:00:00Z,EWR,360,9.20624,10.594356867199998,10,40,368.2496
2017-01-14T17:00:00Z,EWR,20,10.35702,11.918651475599995,10,20,207.1404
2017-01-14T18:00:00Z,EWR,20,10.35702,11.918651475599995,10,20,207.1404
2017-01-14T19:00:00Z,EWR,20,8.05546,9.2700622588,10,20,161.1092
