datetime,humidity,pressure,temperature
2017-04-03T03:00:00Z,35,1019,11.29000000000002
2017-04-03T04:00:00Z,35,1020,9.840000000000032
2017-04-03T05:00:00Z,46,1019,9.080000000000041
2017-04-03T06:00:00Z,80,1019,8.160000000000025
2017-04-03T07:00:00Z,80,1020,7.470000000000027
2017-04-03T08:00:00Z,86,1019,6.350000000000023
2017-04-03T09:00:00Z,86,1019,5.930000000000007
2017-04-03T10:00:00Z,46,1020,5.210000000000036
2017-04-03T11:00:00Z,78,1020,5.090000000000032
2017-04-03T12:00:00Z,86,1021,5.300000000000011
2017-04-03T13:00:00Z,81,1020,7.140000000000043
2017-04-03T14:00:00Z,57,1020,9.300000000000011
2017-04-03T15:00:00Z,47,1020,12.32000000000005
2017-04-03T16:00:00Z,36,1019,14.310000000000002
2017-04-03T17:00:00Z,33,1018,15.660000000000025
2017-04-03T18:00:00Z,31,1017,16.49000000000001
2017-04-03T19:00:00Z,34,1016,16.5
2017-04-03T20:00:00Z,34,1015,16.340000000000032
2017-04-03T21:00:00Z,36,1015,15.510000000000048
2017-04-03T22:00:00Z,62,1015,14.760000000000048
2017-04-03T23:00:00Z,58,1014,13.25
2017-04-04T00:00:00Z,58,1014,12.25
2017-04-04T01:00:00Z,44,1014,11.53000000000003
2017-04-04T02:00:00Z,41,1013,11.900000000000034
2017-04-04T03:00:00Z,46,1013,11.830000000000041
2017-04-04T04:00:00Z,61,1012,10.920000000000016
2017-04-04T05:00:00Z,66,1011,9.770000000000039
2017-04-04T06:00:00Z,87,1008,8.840000000000032
2017-04-04T07:00:00Z,93,1007,8.920000000000016
2017-04-04T08:00:00Z,87,1005,9.220000000000027
2017-04-04T09:00:00Z,93,1004,9.830000000000041
2017-04-04T10:00:00Z,81,1004,10.300000000000011
2017-04-04T11:00:00Z,87,1003,9.990000000000009
2017-04-04T12:00:00Z,100,1003,9.760000000000048
2017-04-04T13:00:00Z,100,1003,9.840000000000032
2017-04-04T14:00:00Z,100,1002,10
2017-04-04T15:00:00Z,100,1002,9.610000000000014
2017-04-04T16:00:00Z,100,1001,10
2017-04-04T17:00:00Z,100,1002,10
2017-04-04T18:00:00Z,87,1002,10.220000000000027
2017-04-04T19:00:00Z,93,1002,10.240000000000009
2017-04-04T20:00:00Z,93,1002,10
2017-04-04T21:00:00Z,87,1002,10.510000000000048
2017-04-04T22:00:00Z,81,1003,10.610000000000014
2017-04-04T23:00:00Z,81,1003,10.460000000000036
2017-04-05T00:00:00Z,87,1004,10.090000000000032
2017-04-05T01:00:00Z,81,1006,9.390000000000043
2017-04-05T02:00:00Z,93,1006,9.160000000000025
2017-04-05T03:00:00Z,81,1007,8.75
2017-04-05T04:00:00Z,81,1007,8.379999999999995
2017-04-05T05:00:00Z,87,1007,8.210000000000036
2017-04-05T06:00:00Z,100,1007,8.080000000000041
2017-04-05T07:00:00Z,87,1008,7.840000000000032
2017-04-05T08:00:00Z,87,1008,7.53000000000003
2017-04-05T09:00:00Z,87,1009,8
2017-04-05T10:00:00Z,87,1009,7.610000000000014
2017-04-05T11:00:00Z,100,1011,7.53000000000003
2017-04-05T12:00:00Z,100,1012,7.53000000000003
2017-04-05T13:00:00Z,93,1013,8.300000000000011
2017-04-05T14:00:00Z,81,1013,10.080000000000041
2017-04-05T15:00:00Z,81,1014,11.340000000000032
2017-04-05T16:00:00Z,51,1014,12.07000000000005
2017-04-05T17:00:00Z,71,1014,12.5
2017-04-05T18:00:00Z,51,1014,13.53000000000003
2017-04-05T19:00:00Z,44,1014,14.760000000000048
2017-04-05T20:00:00Z,44,1013,15.360000000000014
2017-04-05T21:00:00Z,48,1013,15.720000000000027
2017-04-05T22:00:00Z,45,1013,16.07000000000005
2017-04-05T23:00:00Z,71,1015,14.54000000000002
2017-04-06T00:00:00Z,71,1014,12.760000000000048
2017-04-06T01:00:00Z,71,1015,10.430000000000007
2017-04-06T02:00:00Z,81,1015,9.260000000000048
2017-04-06T03:00:00Z,87,1015,8.189999999999998
2017-04-06T04:00:00Z,81,1015,8.010000000000048
2017-04-06T05:00:00Z,81,1015,7.170000000000016
2017-04-06T06:00:00Z,70,1015,7.330000000000041
2017-04-06T07:00:00Z,70,1014,7.160000000000025
2017-04-06T08:00:00Z,87,1013,7.170000000000016
2017-04-06T09:00:00Z,87,1013,6.830000000000041
2017-04-06T10:00:00Z,87,1011,6.170000000000016
2017-04-06T11:00:00Z,75,1010,5.600000000000023
2017-04-06T12:00:00Z,75,1009,5.460000000000036
2017-04-06T13:00:00Z,87,1007,4.830000000000041
2017-04-06T14:00:00Z,93,1006,4.680000000000007
2017-04-06T15:00:00Z,93,1005,4.830000000000041
2017-04-06T16:00:00Z,93,1003,5.710000000000036
2017-04-06T17:00:00Z,81,1001,5.860000000000014
2017-04-06T18:00:00Z,93,999,5.670000000000016
2017-04-06T19:00:00Z,87,996,6.420000000000016
2017-04-06T20:00:00Z,87,993,6.460000000000036
2017-04-06T21:00:00Z,93,991,7.090000000000032
2017-04-06T22:00:00Z,87,990,7.850000000000023
2017-04-06T23:00:00Z,93,989,8.680000000000007
2017-04-07T00:00:00Z,93,990,9.400000000000034
2017-04-07T01:00:00Z,87,990,10.010000000000048
2017-04-07T02:00:00Z,87,991,9.689999999999998
2017-04-07T03:00:00Z,81,992,9.080000000000041
2017-04-07T04:00:00Z,81,992,9.460000000000036
2017-04-07T05:00:00Z,81,992,9.330000000000041
2017-04-07T06:00:00Z,76,992,9.610000000000014
2017-04-07T07:00:00Z,61,993,9.390000000000043
2017-04-07T08:00:00Z,65,993,8.54000000000002
2017-04-07T09:00:00Z,61,993,7.920000000000016
2017-04-07T10:00:00Z,61,993,7.3799999999999955
2017-04-07T11:00:00Z,70,993,7.150000000000034
2017-04-07T12:00:00Z,65,993,7.150000000000034
2017-04-07T13:00:00Z,65,994,7.230000000000018
2017-04-07T14:00:00Z,75,995,7.420000000000016
2017-04-07T15:00:00Z,75,995,7.310000000000002
2017-04-07T16:00:00Z,70,994,7.170000000000016
2017-04-07T17:00:00Z,75,996,7.460000000000036
2017-04-07T18:00:00Z,61,995,7.4500000000000455
2017-04-07T19:00:00Z,61,996,8.300000000000011
2017-04-07T20:00:00Z,65,996,8.660000000000025
2017-04-07T21:00:00Z,43,996,8.370000000000005
2017-04-07T22:00:00Z,52,999,8
2017-04-07T23:00:00Z,49,1000,7.990000000000009
2017-04-08T00:00:00Z,60,1001,6.310000000000002
2017-04-08T01:00:00Z,60,1003,5.689999999999998
2017-04-08T02:00:00Z,60,1005,5.150000000000034
2017-04-08T03:00:00Z,52,1005,5
2017-04-08T04:00:00Z,56,1006,4.800000000000011
2017-04-08T05:00:00Z,60,1006,4.360000000000014
2017-04-08T06:00:00Z,56,1006,4.140000000000043
2017-04-08T07:00:00Z,56,1007,4.060000000000002
2017-04-08T08:00:00Z,48,1007,4.140000000000043
2017-04-08T09:00:00Z,48,1007,4.28000000000003
2017-04-08T10:00:00Z,48,1007,4
2017-04-08T11:00:00Z,51,1008,3.6100000000000136
2017-04-08T12:00:00Z,45,1008,3.980000000000018
2017-04-08T13:00:00Z,45,1009,4.610000000000014
2017-04-08T14:00:00Z,39,1010,5.490000000000009
2017-04-08T15:00:00Z,42,1011,6.610000000000014
2017-04-08T16:00:00Z,36,1011,7.760000000000048
2017-04-08T17:00:00Z,34,1009,9.600000000000023
2017-04-08T18:00:00Z,27,1011,10.370000000000005
2017-04-08T19:00:00Z,24,1010,11.680000000000007
2017-04-08T20:00:00Z,26,1010,12.680000000000007
2017-04-08T21:00:00Z,24,1010,13.07000000000005
2017-04-08T22:00:00Z,23,1011,13.150000000000034
2017-04-08T23:00:00Z,23,1012,13
2017-04-09T00:00:00Z,25,1013,12.310000000000002
2017-04-09T01:00:00Z,27,1014,10.920000000000016
2017-04-09T02:00:00Z,33,1015,10.080000000000041
2017-04-09T03:00:00Z,29,1016,8.689999999999998
2017-04-09T04:00:00Z,31,1017,8.400000000000034
2017-04-09T05:00:00Z,33,1018,7.470000000000027
2017-04-09T06:00:00Z,39,1018,5.930000000000007
2017-04-09T07:00:00Z,44,1018,5.010000000000048
2017-04-09T08:00:00Z,48,1018,4.650000000000034
2017-04-09T09:00:00Z,51,1019,3.7200000000000273
2017-04-09T10:00:00Z,33,1020,3.1299999999999955
2017-04-09T11:00:00Z,92,1021,2
2017-04-09T12:00:00Z,56,1021,2.5600000000000023
2017-04-09T13:00:00Z,36,1022,6.210000000000036
2017-04-09T14:00:00Z,34,1022,9.490000000000009
2017-04-09T15:00:00Z,32,1022,12.140000000000043
2017-04-09T16:00:00Z,24,1022,14.07000000000005
2017-04-09T17:00:00Z,25,1021,15.930000000000007
2017-04-09T18:00:00Z,22,1021,17.140000000000043
2017-04-09T19:00:00Z,22,1020,17.689999999999998
2017-04-09T20:00:00Z,18,1020,18.379999999999995
2017-04-09T21:00:00Z,16,1019,18.99000000000001
2017-04-09T22:00:00Z,26,1020,19.150000000000034
2017-04-09T23:00:00Z,16,1019,17.77000000000004
2017-04-10T00:00:00Z,23,1020,15.520000000000039
2017-04-10T01:00:00Z,26,1021,13.990000000000009
2017-04-10T02:00:00Z,33,1021,12.670000000000016
2017-04-10T03:00:00Z,35,1022,12.210000000000036
2017-04-10T04:00:00Z,35,1022,11.670000000000016
2017-04-10T05:00:00Z,33,1023,11.050000000000011
2017-04-10T06:00:00Z,43,1022,10.07000000000005
2017-04-10T07:00:00Z,63,1022,9.379999999999995
2017-04-10T08:00:00Z,73,1022,8.770000000000039
2017-04-10T09:00:00Z,57,1022,8.230000000000018
2017-04-10T10:00:00Z,57,1023,7.53000000000003
2017-04-10T11:00:00Z,80,1023,7
2017-04-10T12:00:00Z,57,1023,7.1299999999999955
2017-04-10T13:00:00Z,50,1023,10.510000000000048
2017-04-10T14:00:00Z,41,1023,13.910000000000025
2017-04-10T15:00:00Z,34,1022,16.560000000000002
2017-04-10T16:00:00Z,32,1022,19.30000000000001
2017-04-10T17:00:00Z,32,1021,22.060000000000002
2017-04-10T18:00:00Z,27,1020,23.220000000000027
2017-04-10T19:00:00Z,26,1019,23.99000000000001
2017-04-10T20:00:00Z,24,1018,25.160000000000025
2017-04-10T21:00:00Z,24,1018,24.930000000000007
2017-04-10T22:00:00Z,24,1018,24.75
2017-04-10T23:00:00Z,25,1018,24.32000000000005
2017-04-11T00:00:00Z,28,1019,22.670000000000016
2017-04-11T01:00:00Z,31,1019,21.210000000000036
2017-04-11T02:00:00Z,37,1020,19.910000000000025
2017-04-11T03:00:00Z,40,1021,18.670000000000016
2017-04-11T04:00:00Z,40,1021,17.49000000000001
2017-04-11T05:00:00Z,48,1021,16.78000000000003
2017-04-11T06:00:00Z,48,1021,15.620000000000005
2017-04-11T07:00:00Z,55,1020,15.050000000000011
2017-04-11T08:00:00Z,55,1020,14.129999999999995
2017-04-11T09:00:00Z,58,1019,12.950000000000045
2017-04-11T10:00:00Z,58,1020,11.78000000000003
2017-04-11T11:00:00Z,93,1020,11.420000000000016
2017-04-11T12:00:00Z,67,1021,11.970000000000027
2017-04-11T13:00:00Z,52,1021,15.200000000000045
2017-04-11T14:00:00Z,48,1021,17.600000000000023
2017-04-11T15:00:00Z,40,1020,20.370000000000005
2017-04-11T16:00:00Z,38,1021,22.52000000000004
2017-04-11T17:00:00Z,36,1020,24.82000000000005
2017-04-11T18:00:00Z,21,1019,26.29000000000002
2017-04-11T19:00:00Z,23,1018,26.75
2017-04-11T20:00:00Z,25,1018,26.670000000000016
2017-04-11T21:00:00Z,21,1018,26.450000000000045
2017-04-11T22:00:00Z,28,1018,26.400000000000034
2017-04-11T23:00:00Z,32,1018,25.439999999999998
2017-04-12T00:00:00Z,33,1018,23.83000000000004
2017-04-12T01:00:00Z,40,1018,21.980000000000018
2017-04-12T02:00:00Z,40,1019,20.120000000000005
2017-04-12T03:00:00Z,46,1019,18.670000000000016
2017-04-12T04:00:00Z,67,1019,17.670000000000016
2017-04-12T05:00:00Z,46,1020,16.510000000000048
2017-04-12T06:00:00Z,59,1019,15.370000000000005
2017-04-12T07:00:00Z,59,1019,15.060000000000002
2017-04-12T08:00:00Z,72,1018,14.450000000000045
2017-04-12T09:00:00Z,67,1019,13.450000000000045
2017-04-12T10:00:00Z,82,1019,12.920000000000016
2017-04-12T11:00:00Z,100,1020,12.680000000000007
2017-04-12T12:00:00Z,87,1020,12.82000000000005
2017-04-12T13:00:00Z,72,1021,15.360000000000014
2017-04-12T14:00:00Z,68,1021,17.74000000000001
2017-04-12T15:00:00Z,68,1022,19.52000000000004
2017-04-12T16:00:00Z,72,1022,19.54000000000002
2017-04-12T17:00:00Z,77,1022,18.230000000000018
2017-04-12T18:00:00Z,56,1021,18.460000000000036
2017-04-12T19:00:00Z,43,1020,19.760000000000048
2017-04-12T20:00:00Z,38,1020,21.910000000000025
2017-04-12T21:00:00Z,33,1020,22.840000000000032
2017-04-12T22:00:00Z,57,1020,23.450000000000045
2017-04-12T23:00:00Z,22,1020,23.620000000000005
2017-04-13T00:00:00Z,20,1021,22.53000000000003
2017-04-13T01:00:00Z,26,1022,20.140000000000043
2017-04-13T02:00:00Z,29,1023,18.370000000000005
2017-04-13T03:00:00Z,29,1023,15.990000000000009
2017-04-13T04:00:00Z,42,1024,14.920000000000016
2017-04-13T05:00:00Z,44,1025,13.990000000000009
2017-04-13T06:00:00Z,47,1026,12.860000000000014
2017-04-13T07:00:00Z,50,1026,11.28000000000003
2017-04-13T08:00:00Z,55,1032,10.435942675000035
2017-04-13T09:00:00Z,54,1032,10.538501259000043
2017-04-13T10:00:00Z,60,1040,9.507666667000024
2017-04-13T11:00:00Z,60,1040,9.456333333000032
2017-04-13T12:00:00Z,58,1040,10.486000000000047
2017-04-13T13:00:00Z,58,1041,10.074333333000027
2017-04-13T14:00:00Z,57,1041,10.743666667000014
2017-04-13T15:00:00Z,43,1029,10.490000000000009
2017-04-13T16:00:00Z,35,1027,11.480000000000018
2017-04-13T17:00:00Z,35,1027,13.590000000000032
2017-04-13T18:00:00Z,31,1027,14.900000000000034
2017-04-13T19:00:00Z,29,1026,16.210000000000036
2017-04-13T20:00:00Z,25,1026,17.140000000000043
2017-04-13T21:00:00Z,25,1026,17.28000000000003
2017-04-13T22:00:00Z,25,1026,16.99000000000001
2017-04-13T23:00:00Z,25,1026,16.120000000000005
2017-04-14T00:00:00Z,25,1026,15.270000000000039
2017-04-14T01:00:00Z,26,1027,14.050000000000011
2017-04-14T02:00:00Z,28,1027,13.439999999999998
2017-04-14T03:00:00Z,30,1028,12.04000000000002
2017-04-14T04:00:00Z,30,1028,11.03000000000003
2017-04-14T05:00:00Z,35,1028,9.03000000000003
2017-04-14T06:00:00Z,37,1028,8.03000000000003
2017-04-14T07:00:00Z,37,1028,7.470000000000027
2017-04-14T08:00:00Z,40,1028,6.890000000000043
2017-04-14T09:00:00Z,43,1028,6.170000000000016
2017-04-14T10:00:00Z,37,1029,6.180000000000007
2017-04-14T11:00:00Z,40,1029,6.32000000000005
2017-04-14T12:00:00Z,40,1029,7.650000000000034
2017-04-14T13:00:00Z,37,1029,10.370000000000005
2017-04-14T14:00:00Z,37,1030,11.129999999999995
2017-04-14T15:00:00Z,35,1030,12.490000000000009
2017-04-14T16:00:00Z,35,1030,13.980000000000018
2017-04-14T17:00:00Z,29,1029,15.050000000000011
2017-04-14T18:00:00Z,27,1029,16.05000000000001
2017-04-14T19:00:00Z,20,1028,17.060000000000002
2017-04-14T20:00:00Z,20,1027,17.49000000000001
2017-04-14T21:00:00Z,25,1027,17.660000000000025
2017-04-14T22:00:00Z,27,1027,17.650000000000034
2017-04-14T23:00:00Z,29,1027,16.510000000000048
2017-04-15T00:00:00Z,55,1027,14.939999999999998
2017-04-15T01:00:00Z,55,1028,13.420000000000016
2017-04-15T02:00:00Z,69,1029,12.379999999999995
2017-04-15T03:00:00Z,37,1029,11.520000000000039
2017-04-15T04:00:00Z,69,1029,10.189999999999998
2017-04-15T05:00:00Z,43,1029,9.720000000000027
2017-04-15T06:00:00Z,46,1029,8.270000000000039
2017-04-15T07:00:00Z,89,1029,7.430000000000007
2017-04-15T08:00:00Z,46,1029,7.689999999999998
2017-04-15T09:00:00Z,46,1029,7.550000000000011
2017-04-15T10:00:00Z,46,1029,6.170000000000016
2017-04-15T11:00:00Z,46,1028,6.0400000000000205
2017-04-15T12:00:00Z,50,1029,6.78000000000003
2017-04-15T13:00:00Z,47,1029,10.390000000000043
2017-04-15T14:00:00Z,41,1029,12.270000000000039
2017-04-15T15:00:00Z,41,1028,13.900000000000034
2017-04-15T16:00:00Z,41,1027,15.220000000000027
2017-04-15T17:00:00Z,44,1027,15.770000000000039
2017-04-15T18:00:00Z,47,1026,16.379999999999995
2017-04-15T19:00:00Z,48,1025,16.980000000000018
2017-04-15T20:00:00Z,51,1023,17.379999999999995
2017-04-15T21:00:00Z,59,1023,17.55000000000001
2017-04-15T22:00:00Z,59,1022,17.379999999999995
2017-04-15T23:00:00Z,63,1022,16.689999999999998
2017-04-16T00:00:00Z,67,1021,16.310000000000002
2017-04-16T01:00:00Z,72,1021,15.990000000000009
2017-04-16T02:00:00Z,77,1020,15.920000000000016
2017-04-16T03:00:00Z,77,1019,16.08000000000004
2017-04-16T04:00:00Z,77,1019,15.129999999999995
2017-04-16T05:00:00Z,77,1018,14.410000000000025
2017-04-16T06:00:00Z,77,1017,14.980000000000018
2017-04-16T07:00:00Z,77,1017,14.520000000000039
2017-04-16T08:00:00Z,82,1016,14.700000000000045
2017-04-16T09:00:00Z,77,1016,14.480000000000018
2017-04-16T10:00:00Z,77,1015,14.32000000000005
2017-04-16T11:00:00Z,77,1016,15.060000000000002
2017-04-16T12:00:00Z,72,1016,15.25
2017-04-16T13:00:00Z,64,1015,17.450000000000045
2017-04-16T14:00:00Z,56,1015,20.379999999999995
2017-04-16T15:00:00Z,44,1014,23.350000000000023
2017-04-16T16:00:00Z,34,1013,25.27000000000004
2017-04-16T17:00:00Z,30,1012,27.04000000000002
2017-04-16T18:00:00Z,27,1011,28.74000000000001
2017-04-16T19:00:00Z,27,1010,29.140000000000043
2017-04-16T20:00:00Z,28,1009,27.840000000000032
2017-04-16T21:00:00Z,47,1009,25.870000000000005
2017-04-16T22:00:00Z,37,1008,26.5
2017-04-16T23:00:00Z,39,1008,27.83000000000004
2017-04-17T00:00:00Z,30,1008,26.910000000000025
2017-04-17T01:00:00Z,32,1009,24.730000000000018
2017-04-17T02:00:00Z,60,1012,21.210000000000036
2017-04-17T03:00:00Z,56,1011,20.83000000000004
2017-04-17T04:00:00Z,49,1011,20.200000000000045
2017-04-17T05:00:00Z,53,1011,19.74000000000001
2017-04-17T06:00:00Z,60,1011,19.140000000000043
2017-04-17T07:00:00Z,60,1011,18.430000000000007
2017-04-17T08:00:00Z,64,1011,17.670000000000016
2017-04-17T09:00:00Z,64,1011,17.360000000000014
2017-04-17T10:00:00Z,68,1012,17.05000000000001
2017-04-17T11:00:00Z,64,1013,17.129999999999995
2017-04-17T12:00:00Z,64,1013,17.5
2017-04-17T13:00:00Z,63,1014,18.439999999999998
2017-04-17T14:00:00Z,48,1014,18.850000000000023
2017-04-17T15:00:00Z,42,1015,18.610000000000014
2017-04-17T16:00:00Z,30,1015,19.810000000000002
2017-04-17T17:00:00Z,30,1014,20.600000000000023
2017-04-17T18:00:00Z,30,1014,20.910000000000025
2017-04-17T19:00:00Z,24,1014,21.189999999999998
2017-04-17T20:00:00Z,19,1014,21.710000000000036
2017-04-17T21:00:00Z,19,1015,21.920000000000016
2017-04-17T22:00:00Z,21,1015,21.910000000000025
2017-04-17T23:00:00Z,19,1016,21.590000000000032
2017-04-18T00:00:00Z,22,1018,19.360000000000014
2017-04-18T01:00:00Z,24,1019,18
2017-04-18T02:00:00Z,23,1020,16.910000000000025
2017-04-18T03:00:00Z,25,1020,16.220000000000027
2017-04-18T04:00:00Z,26,1021,14.710000000000036
2017-04-18T05:00:00Z,29,1021,13.629999999999995
2017-04-18T06:00:00Z,33,1022,12.990000000000009
2017-04-18T07:00:00Z,35,1022,12.560000000000002
2017-04-18T08:00:00Z,37,1023,11.700000000000045
2017-04-18T09:00:00Z,37,1024,11.07000000000005
2017-04-18T10:00:00Z,46,1025,9.5
2017-04-18T11:00:00Z,53,1026,8.890000000000043
2017-04-18T12:00:00Z,50,1027,9.340000000000032
2017-04-18T13:00:00Z,47,1028,10.980000000000018
2017-04-18T14:00:00Z,44,1028,12.28000000000003
2017-04-18T15:00:00Z,41,1028,13.370000000000005
2017-04-18T16:00:00Z,36,1028,14.840000000000032
2017-04-18T17:00:00Z,45,1028,15.29000000000002
2017-04-18T18:00:00Z,27,1028,16.370000000000005
2017-04-18T19:00:00Z,39,1028,16.75
2017-04-18T20:00:00Z,33,1028,16.760000000000048
2017-04-18T21:00:00Z,41,1029,16.24000000000001
2017-04-18T22:00:00Z,47,1029,15.260000000000048
2017-04-18T23:00:00Z,47,1030,14.200000000000045
2017-04-19T00:00:00Z,54,1031,12.640000000000043
2017-04-19T01:00:00Z,54,1032,11.230000000000018
2017-04-19T02:00:00Z,57,1033,10.310000000000002
2017-04-19T03:00:00Z,62,1033,9.53000000000003
2017-04-19T04:00:00Z,66,1033,8.680000000000007
2017-04-19T05:00:00Z,70,1034,8.220000000000027
2017-04-19T06:00:00Z,70,1034,7.990000000000009
2017-04-19T07:00:00Z,66,1033,7.760000000000048
2017-04-19T08:00:00Z,66,1034,7.610000000000014
2017-04-19T09:00:00Z,70,1034,7.3799999999999955
2017-04-19T10:00:00Z,70,1034,7.140000000000043
2017-04-19T11:00:00Z,65,1034,7.060000000000002
2017-04-19T12:00:00Z,65,1034,7.3700000000000045
2017-04-19T13:00:00Z,61,1034,8.220000000000027
2017-04-19T14:00:00Z,66,1034,8.610000000000014
2017-04-19T15:00:00Z,61,1033,9.379999999999995
2017-04-19T16:00:00Z,57,1032,10.379999999999995
2017-04-19T17:00:00Z,54,1031,11
2017-04-19T18:00:00Z,58,1030,11.390000000000043
2017-04-19T19:00:00Z,58,1029,11.420000000000016
2017-04-19T20:00:00Z,62,1028,11.300000000000011
2017-04-19T21:00:00Z,66,1028,10.879999999999995
2017-04-19T22:00:00Z,62,1028,10.160000000000025
2017-04-19T23:00:00Z,66,1027,9.930000000000007
2017-04-20T00:00:00Z,71,1026,9.840000000000032
2017-04-20T01:00:00Z,76,1026,9.460000000000036
2017-04-20T02:00:00Z,76,1026,9.840000000000032
2017-04-20T03:00:00Z,76,1024,9.840000000000032
2017-04-20T04:00:00Z,76,1024,10.07000000000005
2017-04-20T05:00:00Z,76,1023,10.410000000000025
2017-04-20T06:00:00Z,76,1022,10.29000000000002
2017-04-20T07:00:00Z,76,1021,10.379999999999995
2017-04-20T08:00:00Z,87,1021,10.460000000000036
2017-04-20T09:00:00Z,87,1020,10.470000000000027
2017-04-20T10:00:00Z,87,1019,10.54000000000002
2017-04-20T11:00:00Z,87,1020,10.140000000000043
2017-04-20T12:00:00Z,87,1020,10.390000000000043
2017-04-20T13:00:00Z,87,1020,10.379999999999995
2017-04-20T14:00:00Z,87,1020,11.5
2017-04-20T15:00:00Z,81,1020,12.300000000000011
2017-04-20T16:00:00Z,81,1020,13.140000000000043
2017-04-20T17:00:00Z,76,1019,15.140000000000043
2017-04-20T18:00:00Z,67,1019,17.07000000000005
2017-04-20T19:00:00Z,63,1018,17.560000000000002
2017-04-20T20:00:00Z,59,1018,18.08000000000004
2017-04-20T21:00:00Z,59,1017,17.840000000000032
2017-04-20T22:00:00Z,55,1017,17.52000000000004
2017-04-20T23:00:00Z,67,1017,16.710000000000036
2017-04-21T00:00:00Z,67,1017,15.57000000000005
2017-04-21T01:00:00Z,71,1018,14.510000000000048
2017-04-21T02:00:00Z,71,1018,13.730000000000018
2017-04-21T03:00:00Z,71,1017,12.610000000000014
2017-04-21T04:00:00Z,76,1017,12.28000000000003
2017-04-21T05:00:00Z,76,1017,11.610000000000014
2017-04-21T06:00:00Z,81,1016,10.990000000000009
2017-04-21T07:00:00Z,87,1016,10.689999999999998
2017-04-21T08:00:00Z,81,1015,10.210000000000036
2017-04-21T09:00:00Z,87,1015,9.860000000000014
2017-04-21T10:00:00Z,81,1015,9.460000000000036
2017-04-21T11:00:00Z,87,1016,9.220000000000027
2017-04-21T12:00:00Z,93,1016,9.220000000000027
2017-04-21T13:00:00Z,87,1015,9.54000000000002
2017-04-21T14:00:00Z,81,1015,10.230000000000018
2017-04-21T15:00:00Z,87,1014,10.230000000000018
2017-04-21T16:00:00Z,81,1014,10.53000000000003
2017-04-21T17:00:00Z,81,1014,10.990000000000009
2017-04-21T18:00:00Z,81,1014,11.770000000000039
2017-04-21T19:00:00Z,81,1013,12
2017-04-21T20:00:00Z,71,1012,12.370000000000005
2017-04-21T21:00:00Z,87,1012,12.140000000000043
2017-04-21T22:00:00Z,76,1012,12.240000000000009
2017-04-21T23:00:00Z,87,1013,11.620000000000005
2017-04-22T00:00:00Z,93,1013,11.010000000000048
2017-04-22T01:00:00Z,93,1013,10.850000000000023
2017-04-22T02:00:00Z,93,1014,10.720000000000027
2017-04-22T03:00:00Z,93,1014,10.430000000000007
2017-04-22T04:00:00Z,93,1014,10.140000000000043
2017-04-22T05:00:00Z,93,1014,10.150000000000034
2017-04-22T06:00:00Z,93,1014,9.860000000000014
2017-04-22T07:00:00Z,87,1014,10.060000000000002
2017-04-22T08:00:00Z,93,1012,10.230000000000018
2017-04-22T09:00:00Z,93,1012,10.390000000000043
2017-04-22T10:00:00Z,87,1013,10.53000000000003
2017-04-22T11:00:00Z,87,1013,10.689999999999998
2017-04-22T12:00:00Z,76,1013,10.830000000000041
2017-04-22T13:00:00Z,81,1014,11.370000000000005
2017-04-22T14:00:00Z,81,1014,11.450000000000045
2017-04-22T15:00:00Z,81,1014,12.060000000000002
2017-04-22T16:00:00Z,71,1014,12.420000000000016
2017-04-22T17:00:00Z,81,1013,12.220000000000027
2017-04-22T18:00:00Z,81,1013,12.5
2017-04-22T19:00:00Z,87,1013,12.5
2017-04-22T20:00:00Z,76,1013,12.330000000000041
2017-04-22T21:00:00Z,82,1014,12.379999999999995
2017-04-22T22:00:00Z,76,1014,12.54000000000002
2017-04-22T23:00:00Z,76,1014,12.450000000000045
2017-04-23T00:00:00Z,71,1015,12.060000000000002
2017-04-23T01:00:00Z,66,1015,12
2017-04-23T02:00:00Z,62,1015,11.460000000000036
2017-04-23T03:00:00Z,58,1016,10.629999999999995
2017-04-23T04:00:00Z,54,1016,10.200000000000045
2017-04-23T05:00:00Z,57,1017,8.850000000000023
2017-04-23T06:00:00Z,57,1017,8.260000000000048
2017-04-23T07:00:00Z,61,1017,7.550000000000011
2017-04-23T08:00:00Z,66,1017,6.830000000000041
2017-04-23T09:00:00Z,61,1018,6.5400000000000205
2017-04-23T10:00:00Z,61,1018,6.32000000000005
2017-04-23T11:00:00Z,61,1019,5.75
2017-04-23T12:00:00Z,53,1020,6.660000000000025
2017-04-23T13:00:00Z,53,1020,8.970000000000027
2017-04-23T14:00:00Z,50,1020,11.050000000000011
2017-04-23T15:00:00Z,47,1020,12.490000000000009
2017-04-23T16:00:00Z,44,1020,13.600000000000023
2017-04-23T17:00:00Z,38,1020,15.189999999999998
2017-04-23T18:00:00Z,33,1019,16.600000000000023
2017-04-23T19:00:00Z,31,1018,17.75
2017-04-23T20:00:00Z,39,1018,17.590000000000032
2017-04-23T21:00:00Z,44,1018,17.07000000000005
2017-04-23T22:00:00Z,54,1019,17.090000000000032
2017-04-23T23:00:00Z,58,1019,16.100000000000023
2017-04-24T00:00:00Z,66,1019,14.400000000000034
2017-04-24T01:00:00Z,71,1020,12.930000000000007
2017-04-24T02:00:00Z,71,1020,11.610000000000014
2017-04-24T03:00:00Z,71,1020,10.680000000000007
